TIME,STN,LON,LAT,CH_LOW,CH_MID,CH_TOP,CA_TOT
202508161914,202,127.49446106,37.48862839,7620,7620,7620,0.0
202508161914,203,127.48420715,37.26398849,7620,7620,7620,0.0
202508161914,211,128.16810608,38.05990982,7620,7620,7620,0.0
202508161914,212,127.88043213,37.68360138,7620,7620,7620,0.0
202508161914,216,128.98928833,37.17037964,7620,7620,7620,0.0
202508161914,217,128.67347717,37.37731934,7620,7620,7620,0.0
202508161914,221,128.19433594,37.15927887,7620,7620,7620,0.0
202508161914,226,127.73415375,36.48760986,7620,7620,7620,0.0
202508161914,232,127.29282379,36.76216888,1031,7620,7620,7.0
202508161914,235,126.55744171,36.32723999,7620,7620,7620,1.0
202508161914,236,126.92079163,36.27241898,7620,7620,7620,0.0
202508161914,238,127.48175049,36.10562897,7620,7620,7620,0.0
202508161914,239,127.24437714,36.48522186,7620,7620,7620,0.0
202508161914,243,126.71656799,35.72961044,7620,7620,7620,0.0
202508161914,244,127.28556061,35.61203003,7620,7620,7620,0.0
202508161914,245,126.83904266,35.56336975,7620,7620,7620,0.0
202508161914,247,127.39652252,35.42129898,1127,7620,7620,3.0
202508161914,248,127.52030945,35.65695953,7620,7620,7620,0.0
202508161914,251,126.69699860,35.42660904,7620,7620,7620,0.0
202508161914,252,126.47783661,35.28366089,7620,7620,7620,0.0
202508161914,253,128.89074707,35.22980881,7620,7620,7620,0.0
202508161914,254,127.12860107,35.37131119,7620,7620,7620,0.0
202508161914,257,129.02009583,35.30736923,7620,7620,7620,0.0
202508161914,258,127.21225739,34.76335144,7620,7620,7620,0.0
202508161914,259,126.78408051,34.64456940,7620,7620,7620,0.0
202508161914,260,126.91950989,34.68886185,7620,7620,7620,0.0
202508161914,261,126.56906891,34.55374908,7620,7620,7620,0.0
202508161914,262,127.27571869,34.61825943,7620,7620,7620,0.0
202508161914,263,128.28811646,35.32257843,7620,7620,7620,0.0
202508161914,264,127.74537659,35.51137924,7620,7620,7620,0.0
202508161914,266,127.69139862,34.94340134,7620,7620,7620,0.0
202508161914,268,126.25846100,34.47296143,7620,7620,7620,0.0
202508161914,271,128.91448975,36.94361115,7620,7620,7620,0.0
202508161914,272,128.51687622,36.87182999,7620,7620,7620,0.0
202508161914,273,128.14878845,36.62726974,7620,7620,7620,0.0
202508161914,276,129.04005432,36.43510056,7620,7620,7620,0.0
202508161914,277,129.40925598,36.53337097,7620,7620,7620,0.0
202508161914,278,128.68864441,36.35609818,7620,7620,7620,0.0
202508161914,279,128.32055664,36.13055038,1580,7620,7620,3.0
202508161914,281,128.95140076,35.97742081,7620,7620,7620,0.0
202508161914,283,129.20123291,35.81747055,7620,7620,7620,0.0
202508161914,284,127.90989685,35.66738892,7620,7620,7620,0.0
202508161914,285,128.16993713,35.56504822,7620,7620,7620,0.0
202508161914,288,128.74412537,35.49147034,7620,7620,7620,1.0
202508161914,289,127.87909698,35.41299820,7620,7620,7620,0.0
202508161914,294,128.60458374,34.88817978,7620,7620,7620,0.0
202508161914,295,127.92640686,34.81661987,7620,7620,7620,0.0
202508161914,296,128.96023560,35.21778107,7620,7620,7620,0.0
