lon,lat,wl,attwl,obsnm,rf,kind,dataType,ymdhm,obscd,fbscd,wrnwl,almwl,srswl,fcodvcd,sttnm,sumrf24,wl10,cnfno,sfw,cnfdt,appsdt,cnfotf,cmt,cnfseq,fvanm,addr,seq,media_nm,hls_url,rsobscd,observationCount,totalcnt,fldcnt0,fldcnt1,fldcnt2,fldcnt3,fldcnt4,fldcnt5,cnt,itm,itmid,ansid,rsrt,crwl,crewl,dwl,msg,act,fvacnt,fvacd,ospilwl,rwl,iqty,tdqty,spnds,anctm,spnefttm,spnttl,spnzn,pspeftds,cctvurl,cctvhurl,cctvtype,media_id,media_type,proto_type,media_status,hls_status,fw,floodCode,floodName,floodSubName,ldUrl,hdUrl,addtcd,data,note
127.00722222222223,36.153888888888886,3.14,,논산시(황산대교),,,flood,2025-09-07 14:30,3014610,,7.00,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.73194444444445,36.8875,0.63,,봉화군(봉화대교),,,flood,2025-09-07 14:30,2004605,,3.00,3.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.20138888888889,35.838055555555556,0.30,,경주시(서천교),,,flood,2025-09-07 14:30,2101625,,4.30,5.20,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.30916666666667,35.552499999999995,1.00,,울산시(태화교),,,flood,2025-09-07 14:30,2201670,,4.50,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.92722222222223,35.64861111111111,4.21,,정읍시(거산교),,,flood,2025-09-07 14:30,3302620,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.21444444444445,38.01083333333333,1.15,,포천시(영평교),,,flood,2025-09-07 14:30,1022650,,5.50,6.20,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.56416666666667,37.12222222222222,1.53,,영월군(옥동교),,,flood,2025-09-07 14:30,1003620,,4.00,4.60,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0652777777778,37.81333333333333,1.91,,홍천군(용선교),,,flood,2025-09-07 14:30,1014620,,3.50,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.37083333333332,37.79611111111111,3.03,,가평군(대보교),,,flood,2025-09-07 14:30,1015620,,4.80,5.60,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.24527777777777,35.43944444444444,2.01,,순창군(현포리),,,flood,2025-09-07 14:30,4003690,,4.00,5.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.05666666666667,36.930277777777775,2.56,,봉화군(분천교),,,flood,2025-09-07 14:30,2001628,,7.00,7.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.6497222222222,37.43861111111111,1.27,,정선군(나전교),,,flood,2025-09-07 14:30,1001630,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
