TIME,STN,TA,HM,TD,TG,TS,TE0.05,TE0.1,TE0.2,TE0.3,TE0.5,TE1.0,TE1.5,TE3.0,TE5.0,PA,PS
202508102157,254,24.5,87.5,22.3,24.2,25.5,27.4,28.3,27.9,27.1,-99.7,-99.7,-99.7,-99.7,-99.7,989.4,1004.0
202508102157,255,24.3,92.2,23.0,23.0,22.7,25.8,28.1,28.2,28.1,-99.7,-99.7,-99.7,-99.7,-99.7,999.1,1004.9
202508102157,257,23.2,96.6,22.6,21.8,23.9,25.5,25.4,25.7,26.1,-99.7,-99.7,-99.7,-99.7,-99.7,1003.1,1003.8
202508102157,258,25.2,99.4,25.1,25.0,25.7,25.2,25.5,25.2,25.5,25.7,24.4,-99.7,-99.7,-99.7,1004.7,1004.9
202508102157,259,24.4,97.7,24.0,24.0,25.2,26.9,27.0,26.5,27.1,-99.7,-99.7,-99.7,-99.7,-99.7,1002.6,1004.4
202508102157,260,25.0,97.4,24.6,24.6,24.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.1,1004.1
202508102157,261,24.0,98.7,23.8,23.7,25.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.7,1004.6
202508102157,262,24.5,94.5,23.6,24.9,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.6,1004.5
202508102157,263,23.7,95.6,23.0,23.2,25.0,26.3,27.0,26.8,27.2,-99.7,-99.7,-99.7,-99.7,-99.7,1002.4,1004.0
202508102157,264,24.5,88.8,22.5,23.6,25.7,27.2,27.6,28.7,28.7,-99.7,-99.7,-99.7,-99.7,-99.7,986.8,1004.0
202508102157,266,24.8,92.8,23.6,26.0,25.9,26.7,27.0,27.4,26.8,-99.7,-99.7,-99.7,-99.7,-99.7,994.8,1004.8
202508102157,268,23.4,99.9,23.4,24.7,24.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.4,1003.5
202508102157,269,25.1,82.9,22.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1001.1,1004.3
202508102157,271,20.9,90.7,19.3,18.6,22.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,968.4,1005.2
202508102157,272,22.7,88.8,20.8,21.6,26.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,980.6,1004.6
202508102157,273,22.4,89.0,20.5,20.1,24.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.1,1003.8
202508102157,276,21.1,99.9,21.1,19.3,22.8,25.7,27.6,28.7,27.1,-99.7,-99.7,-99.7,-99.7,-99.7,980.9,1004.7
202508102157,277,21.2,94.8,20.3,20.7,23.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.1,1004.8
202508102157,278,23.8,86.9,21.5,22.8,25.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.2,1003.5
202508102157,279,26.6,58.8,17.9,24.9,24.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.5,1003.0
202508102157,281,22.2,91.2,20.7,20.1,23.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.1,1005.1
202508102157,283,22.2,90.2,20.5,21.4,23.4,27.6,28.3,28.5,28.4,-99.7,-99.7,-99.7,-99.7,-99.7,1000.6,1005.2
202508102157,284,23.9,88.4,21.9,22.9,24.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,977.6,1003.3
