TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508161843,188,132.2,0.5,120.4,0.7,132.0,0.7,29.0,0.0,0.0,0.0,0.0,0.0,74.2,1012.1,1014.4,23.9
202508161843,189,234.0,0.5,44.0,1.0,204.2,1.0,30.2,0.0,0.0,0.0,0.0,0.0,66.9,1008.4,1014.2,23.4
202508161843,192,145.8,1.0,135.1,1.5,163.7,0.9,30.4,0.0,0.0,0.0,0.0,0.0,71.9,1009.1,1012.4,24.8
202508161843,201,268.0,3.1,267.3,4.6,255.3,2.9,26.8,0.0,0.0,0.0,0.0,0.0,84.3,1007.8,1013.2,23.9
202508161843,202,287.9,1.4,323.7,2.3,276.0,1.4,29.7,0.0,0.0,0.0,0.0,0.0,67.7,1007.3,1012.6,23.1
202508161843,203,268.0,0.5,292.7,0.8,278.2,0.6,29.5,0.0,0.0,0.0,0.0,0.0,76.1,1004.3,1013.3,24.8
202508161843,211,325.6,0.0,351.7,0.1,251.2,0.9,28.5,0.0,0.0,0.0,0.0,0.0,62.4,988.5,1011.1,20.6
202508161843,212,235.7,1.4,225.1,1.7,214.5,1.3,28.5,0.0,0.0,0.0,0.0,0.0,73.6,996.5,1012.3,23.3
202508161843,216,202.0,1.2,253.0,2.0,222.5,1.3,26.2,0.0,0.0,0.0,0.0,0.0,64.3,933.9,1011.8,18.9
202508161843,217,208.3,0.7,188.5,1.3,189.9,1.5,28.4,0.0,0.0,0.0,0.0,0.0,70.3,977.1,1011.8,22.5
202508161843,221,353.5,0.0,14.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,76.1,982.7,1012.4,22.4
202508161843,226,215.4,0.9,205.5,1.3,205.5,0.9,29.5,0.0,0.0,0.0,0.0,0.0,61.1,993.4,1012.5,21.2
202508161843,229,213.7,4.3,214.0,5.2,223.4,3.5,27.0,0.0,0.0,0.0,0.0,0.0,87.9,999.9,1011.8,24.8
202508161843,230,170.4,1.1,129.6,2.5,152.3,1.9,27.4,0.0,0.0,0.0,0.0,0.0,80.9,1012.1,1013.5,23.8
202508161843,232,267.6,1.4,301.2,2.1,280.2,1.3,29.2,0.0,0.0,0.0,0.0,0.0,71.7,1003.4,1012.9,23.6
202508161843,235,189.0,2.5,199.0,3.4,199.8,2.3,28.0,0.0,0.0,0.0,0.0,0.0,83.3,1011.3,1012.4,24.9
