TIME,STN,LON,LAT,CH_LOW,CH_MID,CH_TOP,CA_TOT
202508100140,255,128.67260742,35.22655106,170,408,1661,7.0
202508100140,257,129.02009583,35.30736923,708,7620,7620,1.0
202508100140,258,127.21225739,34.76335144,300,7620,7620,3.0
202508100140,259,126.78408051,34.64456940,496,960,7620,6.0
202508100140,260,126.91950989,34.68886185,158,7620,7620,8.0
202508100140,261,126.56906891,34.55374908,353,7620,7620,1.0
202508100140,262,127.27571869,34.61825943,244,4162,4424,7.0
202508100140,263,128.28811646,35.32257843,7620,7620,7620,9.0
202508100140,264,127.74537659,35.51137924,7620,7620,7620,1.0
202508100140,266,127.69139862,34.94340134,176,7620,7620,1.0
202508100140,268,126.25846100,34.47296143,371,4172,7620,7.0
202508100140,271,128.91448975,36.94361115,7620,7620,7620,0.0
202508100140,272,128.51687622,36.87182999,7620,7620,7620,0.0
202508100140,273,128.14878845,36.62726974,7620,7620,7620,0.0
202508100140,276,129.04005432,36.43510056,70,1210,7620,4.0
202508100140,277,129.40925598,36.53337097,4088,7620,7620,6.0
202508100140,278,128.68864441,36.35609818,4981,7620,7620,4.0
202508100140,279,128.32055664,36.13055038,2745,7581,7620,7.0
202508100140,281,128.95140076,35.97742081,5308,7620,7620,1.0
202508100140,283,129.20123291,35.81747055,920,7620,7620,7.0
202508100140,284,127.90989685,35.66738892,1196,1380,1454,4.0
202508100140,285,128.16993713,35.56504822,7620,7620,7620,6.0
202508100140,288,128.74412537,35.49147034,104,7620,7620,5.0
202508100140,289,127.87909698,35.41299820,94,7620,7620,8.0
202508100140,294,128.60458374,34.88817978,762,944,1219,8.0
202508100140,295,127.92640686,34.81661987,722,7620,7620,8.0
202508100140,296,128.96023560,35.21778107,1908,7620,7620,7.0
