#START7777
# YYMMDDHHMI   STN     TA     HM     TD     TG     TS TE0.05  TE0.1  TE0.2  TE0.3  TE0.5  TE1.0  TE1.5  TE3.0  TE5.0     PA     PS
#        KST    ID      C      %      C      C      C      C      C      C      C      C      C      C      C      C    hPa    hPa
202508100026   367   21.4   94.7   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   368   21.8   80.5   18.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   369   22.9   80.1   19.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   370  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202508100026   371   22.2   91.3   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   372   21.0   99.9   21.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   373   19.7   99.9   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   374   21.8   91.8   20.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   375   20.7   99.6   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   376   22.1   85.8   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  995.2 1003.1
202508100026   377   18.8   96.0   18.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.7 1003.0
202508100026   378   23.4   94.6   22.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  994.1 1002.2
202508100026   379   21.1   98.6   20.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  969.0 1002.0
202508100026   400   23.6   82.6   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   401   22.5   90.1   20.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  998.6 1002.4
202508100026   402   22.3   86.1   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  996.4 1002.7
202508100026   403   23.9   84.1   21.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.0 1003.2
202508100026   404   22.1   89.6   20.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.3 1003.4
202508100026   405   24.8   73.4   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.3 1002.9
202508100026   406   21.4   87.0   19.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.2 1003.7
202508100026   407   20.3   96.9   19.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.0 1003.9
202508100026   408   23.2   78.3   19.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.7 1003.9
202508100026   409   22.8   77.3   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  998.3 1002.8
202508100026   410   23.9   72.2   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  998.0 1002.8
202508100026   411   23.5   77.6   19.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.3 1002.7
202508100026   412   21.3   95.8   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.9 1003.7
202508100026   413   23.8   80.6   20.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.9 1003.3
202508100026   414   22.2   80.4   18.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  988.5 1003.2
202508100026   415   24.1   79.0   20.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.5 1003.1
202508100026   416   19.5   91.4   18.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  996.4 1002.8
202508100026   417   24.6   75.1   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.9 1003.0
202508100026   418   25.6   73.5   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   419   22.5   86.5   20.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  973.1 1003.2
202508100026   421   24.0   74.2   19.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.0 1003.0
202508100026   423   23.2   83.4   20.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.0 1003.4
202508100026   424   20.3   95.5   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  995.4 1003.5
202508100026   425   21.3   93.9   20.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  990.3 1003.2
202508100026   426   21.6   89.5   19.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  986.9 1003.7
202508100026   427   22.1   94.7   21.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.0 1003.0
202508100026   428   21.8   97.2   21.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   430   22.8   87.9   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   431   19.9   91.9   18.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   432   22.7  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   433   24.4   74.0   19.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   434   23.5  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   435   22.7   70.9   17.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   436   22.1   91.1   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   437   25.5   72.7   20.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   438   23.6   77.9   19.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   439   24.1   77.5   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   440   21.5  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   441   21.6   91.5   20.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   442  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202508100026   443   17.5   99.0   17.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   444   21.2  -99.7  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   445   20.9   98.1   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   446   23.3   88.9   21.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   447   19.7   93.4   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   448   20.1   98.6   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   449   21.3   94.0   20.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   450   21.7   79.4   18.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   451   20.1   90.8   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   452   19.4   92.3   18.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   453   22.2  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   454   19.7  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   455   19.3   93.5   18.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   456   20.8   93.6   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   457   21.5   96.1   20.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   458   21.5   93.8   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   459   21.2   98.2   20.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   460   19.6   95.7   18.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  501.0  -99.9
202508100026   461  -99.2   90.8  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   462   19.8   93.2   18.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   463   20.2   99.2   20.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   464   20.3   95.9   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   465   20.3   96.9   19.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   466   21.0   98.0   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   467   19.5  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   468   20.1   95.8   19.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   469   18.9   96.9   18.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   470  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202508100026   471   22.3   94.5   21.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   472   21.9   92.8   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   473   20.1   88.1   18.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   474   19.2   99.0   19.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   475   19.5   96.2   18.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   476   17.9   96.4   17.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   477  -99.2  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   478   20.8   99.0   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   479   20.8   99.0   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   480   20.4   98.6   20.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   481   21.3   98.8   21.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   482   18.9   93.4   17.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   483  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202508100026   484   19.8   98.7   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   485   20.9   93.1   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   486   20.9   98.7   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   487   21.8   99.0   21.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   488   19.8  -99.2  -99.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   489   22.7   71.8   17.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   491   21.2   94.9   20.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   492   21.0   93.2   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  500.0  -99.9
202508100026   493   20.3   86.6   18.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  998.3 1002.3
202508100026   494   21.3   97.8   20.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  990.2 1002.3
202508100026   495   20.8   95.9   20.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   496   21.6   98.7   21.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   497   16.3   95.9   15.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  930.6 1005.0
202508100026   498   15.4   96.6   14.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  893.5 1006.1
202508100026   499   20.2   96.6   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.7 1003.9
202508100026   500   20.8   88.4   18.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.9 1003.4
202508100026   501   21.9   92.5   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.8 1003.7
202508100026   502   21.2   96.2   20.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.9 1003.5
202508100026   503   20.4   96.5   19.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.8 1003.9
202508100026   504   18.5   96.2   17.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.9 1004.1
202508100026   505   18.7   99.9   18.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  985.6 1005.3
202508100026   506   20.3   97.4   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.2 1003.7
202508100026   507   19.7   96.2   19.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  995.1 1003.9
202508100026   508   22.8   87.8   20.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  986.9 1002.9
202508100026   509   20.1   95.9   19.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  986.3 1002.6
202508100026   510   25.3   72.6   20.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.3 1003.2
202508100026   511   20.9   97.5   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.4 1003.2
202508100026   512   23.6   78.8   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.0 1002.9
202508100026   513   23.9   67.6   17.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.6 1003.0
202508100026   514   19.9   94.3   19.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.1 1003.3
202508100026   515   20.5   99.9   20.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   516   20.6   93.7   19.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.0 1002.8
202508100026   517   21.3   86.5   19.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.6 1002.3
202508100026   518   17.3   97.6   16.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  951.7 1005.0
202508100026   519   16.2   95.8   15.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  970.6 1005.1
202508100026   520   19.6   93.5   18.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  987.4 1003.0
202508100026   522   20.1   94.3   19.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  980.9 1003.5
202508100026   523   18.1   93.0   17.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.1 1002.1
202508100026   524   20.7   87.7   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.3 1001.8
202508100026   525   15.6   96.2   15.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   526   17.7   91.0   16.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  969.2 1004.0
202508100026   527   16.7   91.4   15.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  959.6 1004.5
202508100026   529   20.5   79.4   16.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.0 1003.2
202508100026   530   22.6   91.0   21.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   531   18.3   98.1   18.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.8 1004.5
202508100026   532   20.4   95.0   19.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  993.8 1004.1
202508100026   533   20.1   99.5   20.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   534   18.9   96.5   18.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  993.6 1003.8
202508100026   535   18.2   97.3   17.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  968.8 1004.7
202508100026   536   19.6   92.8   18.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.0 1004.2
202508100026   537   17.0   91.2   15.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  949.5 1005.0
202508100026   538   19.9   95.7   19.2  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  994.4 1004.0
202508100026   539   20.2   90.2   18.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  987.7 1003.5
202508100026   540   19.9   93.4   18.8  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.1 1002.3
202508100026   541   21.0   89.9   19.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.8 1003.7
202508100026   542   19.9   97.2   19.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  999.4 1004.3
202508100026   543   22.2   97.9   21.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.1 1003.1
202508100026   544   21.1   88.1   19.1  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1001.2 1002.5
202508100026   545   18.8   98.7   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1002.6 1003.3
202508100026   546   21.2   94.7   20.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  988.7 1002.7
202508100026   547   20.4   95.8   19.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  991.3 1003.8
202508100026   548   20.1   96.2   19.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  990.3  -99.9
202508100026   549   20.7   95.0   19.9  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  993.8 1003.3
202508100026   550   20.2   95.4   19.4  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  997.8 1001.8
202508100026   551   21.9   97.9   21.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.9
202508100026   552   17.5   96.6   17.0  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  977.3 1003.8
202508100026   553   20.0   95.7   19.3  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7 1000.6 1001.6
202508100026   554   16.6   99.9   16.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  918.4 1004.6
202508100026   555   19.9   92.4   18.6  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  992.2 1004.8
202508100026   556   19.8   93.1   18.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  981.9 1003.4
202508100026   557   18.1   96.0   17.5  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  -99.7  971.2 1004.7
