CODE,ADDRESS,DATE,LAT,LON,h0,h3,h6,h9,h12,h15,h18,h21,h24,h27,h30,h33,h36,h39,h42,h45,h48,h51,h54,h57,h60,h63,h66,h69,h72,h75
4163032000,경기도 양주시 남면,2025090412,37.8953944444444,126.978844444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4163033000,경기도 양주시 광적면,2025090412,37.8219638888888,126.985833333333,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,3,0,0,,,,,,
4163034000,경기도 양주시 장흥면,2025090412,37.7150972222222,126.943266666666,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,2,3,0,0,,,,,,
4163051000,경기도 양주시 양주1동,2025090412,37.7706444444444,127.046152777777,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4163052000,경기도 양주시 양주2동,2025090412,37.8034944444444,127.098888888888,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4163053000,경기도 양주시 회천1동,2025090412,37.8413638888888,127.068241666666,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4163054000,경기도 양주시 회천2동,2025090412,37.819675,127.0499,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4163055000,경기도 양주시 회천3동,2025090412,37.8349,127.070911111111,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4163057000,경기도 양주시 옥정1동,2025090412,37.83721936,127.0901208,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4163058000,경기도 양주시 옥정2동,2025090412,37.82135475,127.0943238,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4165000000,경기도 포천시,2025090412,37.8921555555555,127.202419444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,2,1,0,0,,,,,,
4165025000,경기도 포천시 소흘읍,2025090412,37.8206555555555,127.140708333333,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4165031000,경기도 포천시 군내면,2025090412,37.8862361111111,127.219597222222,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,2,1,0,0,,,,,,
4165032000,경기도 포천시 내촌면,2025090412,37.7834499999999,127.2307,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4165033000,경기도 포천시 가산면,2025090412,37.8457666666666,127.188430555555,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,5,1,0,0,,,,,,
4165034000,경기도 포천시 신북면,2025090412,37.9311499999999,127.228633333333,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,2,1,0,0,,,,,,
4165035000,경기도 포천시 창수면,2025090412,37.9889777777777,127.191222222222,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,1,0,0,,,,,,
4165036000,경기도 포천시 영중면,2025090412,37.999775,127.245677777777,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4165037000,경기도 포천시 일동면,2025090412,37.9585694444444,127.319344444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4165038000,경기도 포천시 이동면,2025090412,38.0279361111111,127.369344444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4165039000,경기도 포천시 영북면,2025090412,38.0863583333333,127.277663888888,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4165040000,경기도 포천시 관인면,2025090412,38.1549777777777,127.253252777777,2,4,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4165041000,경기도 포천시 화현면,2025090412,37.8983611111111,127.290177777777,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4165051000,경기도 포천시 포천동,2025090412,37.8953583333333,127.202244444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,2,1,0,0,,,,,,
4165052000,경기도 포천시 선단동,2025090412,37.8514083333333,127.161330555555,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,2,5,1,0,0,,,,,,
4167000000,경기도 여주시,2025090412,37.2953583333333,127.639622222222,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4167025000,경기도 여주시 가남읍,2025090412,37.19892778,127.547244444444,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4167031000,경기도 여주시 점동면,2025090412,37.2032138888888,127.664730555555,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,2,0,0,,,,,,
4167032000,경기도 여주시 흥천면,2025090412,37.3302138888888,127.543708333333,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4167033000,경기도 여주시 금사면,2025090412,37.3898305555555,127.535430555555,4,3,0,0,0,0,1,5,8,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4167034500,경기도 여주시 세종대왕면,2025090412,37.3001797637935,127.573488203822,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4167035000,경기도 여주시 대신면,2025090412,37.3722861111111,127.588675,4,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4167036000,경기도 여주시 북내면,2025090412,37.3265055555555,127.681141666666,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4167037000,경기도 여주시 강천면,2025090412,37.2700694444444,127.713666666666,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,2,0,0,,,,,,
4167038000,경기도 여주시 산북면,2025090412,37.3987277777777,127.445111111111,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4167051000,경기도 여주시 여흥동,2025090412,37.2921527,127.6420222,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4167052000,경기도 여주시 중앙동,2025090412,37.298680555556,127.628975,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4167053000,경기도 여주시 오학동,2025090412,37.309894444444,127.644311111111,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4180000000,경기도 연천군,2025090412,38.0933638888888,127.077066666666,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,1,0,0,,,,,,
4180025000,경기도 연천군 연천읍,2025090412,38.1014694444444,127.077997222222,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,1,0,0,,,,,,
4180025300,경기도 연천군 전곡읍,2025090412,38.0253166666666,127.065430555555,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,1,0,0,,,,,,
4180031000,경기도 연천군 군남면,2025090412,38.0825555555555,127.021111111111,5,3,0,0,0,0,1,5,6,4,0,0,0,0,0,1,2,1,0,0,,,,,,
4180032000,경기도 연천군 청산면,2025090412,37.9791361111111,127.0698,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,2,1,0,0,,,,,,
4180033000,경기도 연천군 백학면,2025090412,38.0275916666666,126.9194,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4180034000,경기도 연천군 미산면,2025090412,38.0448833333333,126.994941666666,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4180035000,경기도 연천군 왕징면,2025090412,38.0560777777777,127.014933333333,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,1,0,0,,,,,,
4180036000,경기도 연천군 신서면,2025090412,38.1801583333333,127.109066666666,2,3,0,0,0,0,1,5,6,4,0,0,0,0,0,3,2,1,0,0,,,,,,
4180037000,경기도 연천군 중면,2025090412,38.1331638888888,127.021330555555,2,3,0,0,0,0,1,5,6,4,0,0,0,0,0,1,2,1,0,0,,,,,,
4180038000,경기도 연천군 장남면,2025090412,37.9790416666666,126.886355555555,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,1,2,3,0,0,,,,,,
4182000000,경기도 가평군,2025090412,37.8288305555555,127.511777777777,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,5,1,0,0,,,,,,
4182025000,경기도 가평군 가평읍,2025090412,37.8226166666666,127.518688888888,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,5,3,0,0,,,,,,
4182031000,경기도 가평군 설악면,2025090412,37.6734499999999,127.496819444444,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4182032500,경기도 가평군 청평면,2025090412,37.7376833333333,127.426344444444,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,5,3,0,0,,,,,,
4182033000,경기도 가평군 상면,2025090412,37.8019222222222,127.358863888888,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4182034500,경기도 가평군 조종면,2025090412,37.8148194444444,127.355399999999,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4182035000,경기도 가평군 북면,2025090412,37.8828944444444,127.552399999999,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4183000000,경기도 양평군,2025090412,37.4889361111111,127.489886111111,5,4,0,0,0,0,1,5,8,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4183025000,경기도 양평군 양평읍,2025090412,37.4840111111111,127.496066666666,5,4,0,0,0,0,1,5,8,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4183031000,경기도 양평군 강상면,2025090412,37.4743944444444,127.487644444444,5,4,0,0,0,0,1,5,8,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4183032000,경기도 양평군 강하면,2025090412,37.4921555555555,127.412786111111,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4183033000,경기도 양평군 양서면,2025090412,37.5411472222222,127.328152777777,5,3,0,0,0,0,1,5,6,4,0,0,0,0,1,3,4,2,0,0,,,,,,
4183034000,경기도 양평군 옥천면,2025090412,37.5154888888888,127.458266666666,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4183035000,경기도 양평군 서종면,2025090412,37.6037861111111,127.350808333333,5,4,0,0,0,0,1,5,6,4,0,0,0,0,1,3,5,2,0,0,,,,,,
4183036000,경기도 양평군 단월면,2025090412,37.5357416666666,127.675097222222,4,4,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4183037000,경기도 양평군 청운면,2025090412,37.5534833333333,127.712922222222,4,4,0,0,0,0,1,5,6,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4183038000,경기도 양평군 양동면,2025090412,37.4162888888888,127.757,4,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,1,0,0,,,,,,
4183039500,경기도 양평군 지평면,2025090412,37.4716666666666,127.641444444444,4,4,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4183040000,경기도 양평군 용문면,2025090412,37.4839083333333,127.597888888888,5,4,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4183041000,경기도 양평군 개군면,2025090412,37.4231638888888,127.538952777777,4,4,0,0,0,0,1,5,8,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4300000000,충청북도,2025090412,36.6325,127.493586111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311100000,충청북도 청주시상당구,2025090412,36.5839972222222,127.511730555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311131000,충청북도 청주시상당구 낭성면,2025090412,36.6196722222222,127.606188888888,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311132000,충청북도 청주시상당구 미원면,2025090412,36.63325,127.660555555555,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4311133000,충청북도 청주시상당구 가덕면,2025090412,36.5507222222222,127.551011111111,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311134000,충청북도 청주시상당구 남일면,2025090412,36.5839972222222,127.511730555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311135000,충청북도 청주시상당구 문의면,2025090412,36.5148361111111,127.498355555555,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311152500,충청북도 청주시상당구 중앙동,2025090412,36.6369222222222,127.490319444444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311154500,충청북도 청주시상당구 성안동,2025090412,36.6295694444444,127.493530555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311162000,충청북도 청주시상당구 탑대성동,2025090412,36.6302805555555,127.498966666666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311167000,충청북도 청주시상당구 영운동,2025090412,36.6151416666666,127.500997222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311168000,충청북도 청주시상당구 금천동,2025090412,36.6216083333333,127.501444444444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311169000,충청북도 청주시상당구 용담.명암.산성동,2025090412,36.632225,127.505719444444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311172000,충청북도 청주시상당구 용암1동,2025090412,36.6058888888888,127.503411111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311173000,충청북도 청주시상당구 용암2동,2025090412,36.6041416666666,127.510163888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311200000,충청북도 청주시서원구,2025090412,36.6372611111111,127.483288888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311231000,충청북도 청주시서원구 남이면,2025090412,36.5575055555555,127.435841666666,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,4,3,0,0,,,,,,
4311232000,충청북도 청주시서원구 현도면,2025090412,36.4836138888888,127.426241666666,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311251000,충청북도 청주시서원구 사직1동,2025090412,36.6372611111111,127.483288888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311252000,충청북도 청주시서원구 사직2동,2025090412,36.6287694444444,127.475841666666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311253000,충청북도 청주시서원구 사창동,2025090412,36.6306722222222,127.460944444444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311254000,충청북도 청주시서원구 모충동,2025090412,36.6248055555555,127.478977777777,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311255000,충청북도 청주시서원구 산남동,2025090412,36.6072777777777,127.480686111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311256000,충청북도 청주시서원구 분평동,2025090412,36.605825,127.490686111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311257000,충청북도 청주시서원구 수곡1동,2025090412,36.615375,127.482108333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311258000,충청북도 청주시서원구 수곡2동,2025090412,36.6144277777777,127.474197222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311259000,충청북도 청주시서원구 성화.개신.죽림동,2025090412,36.6141666666666,127.450088888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311300000,충청북도 청주시흥덕구,2025090412,36.6182,127.359419444444,5,3,0,0,0,0,1,5,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311325000,충청북도 청주시흥덕구 오송읍,2025090412,36.6063138888888,127.326722222222,5,3,0,0,0,0,1,5,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311331000,충청북도 청주시흥덕구 강내면,2025090412,36.6182,127.359419444444,5,3,0,0,0,0,1,5,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311332000,충청북도 청주시흥덕구 옥산면,2025090412,36.6616861111111,127.377752777777,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311370000,충청북도 청주시흥덕구 운천.신봉동,2025090412,36.6450194444444,127.478797222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311374100,충청북도 청주시흥덕구 복대1동,2025090412,36.6326055555555,127.434730555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311374200,충청북도 청주시흥덕구 복대2동,2025090412,36.6232916666666,127.445955555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311374700,충청북도 청주시흥덕구 가경동,2025090412,36.6259388888888,127.435097222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311375100,충청북도 청주시흥덕구 봉명1동,2025090412,36.6374166666666,127.461566666666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311375600,충청북도 청주시흥덕구 봉명2.송정동,2025090412,36.6417833333333,127.459955555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311376000,충청북도 청주시흥덕구 강서제1동,2025090412,36.6237777777777,127.427833333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,4,3,0,0,,,,,,
4311377000,충청북도 청주시흥덕구 강서제2동,2025090412,36.6585277777777,127.430422222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,2,3,0,0,,,,,,
4311400000,충청북도 청주시청원구,2025090412,36.6443055555555,127.487663888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311425000,충청북도 청주시청원구 내수읍,2025090412,36.7208944444444,127.537777777777,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4311425300,충청북도 청주시청원구 오창읍,2025090412,36.7394305555555,127.456688888888,5,3,0,0,0,0,1,5,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4311431000,충청북도 청주시청원구 북이면,2025090412,36.7365833333333,127.5444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4311451000,충청북도 청주시청원구 우암동,2025090412,36.6443055555555,127.487663888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311452000,충청북도 청주시청원구 내덕1동,2025090412,36.6553694444444,127.484852777777,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311453000,충청북도 청주시청원구 내덕2동,2025090412,36.6544916666666,127.494288888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311454000,충청북도 청주시청원구 율량.사천동,2025090412,36.6637083333333,127.492530555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4311455000,충청북도 청주시청원구 오근장동,2025090412,36.6912972222222,127.483308333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4313000000,충청북도 충주시,2025090412,36.9881805555555,127.928144444444,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313025000,충청북도 충주시 주덕읍,2025090412,36.9727694444444,127.797733333333,5,3,0,0,0,0,1,6,8,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313031000,충청북도 충주시 살미면,2025090412,36.9024,127.9666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4313032500,충청북도 충주시 수안보면,2025090412,36.8443527777777,127.997,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313033500,충청북도 충주시 대소원면,2025090412,36.9749333333333,127.820122222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313035000,충청북도 충주시 신니면,2025090412,36.9929027777777,127.7387,5,3,0,0,0,0,1,5,8,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313036000,충청북도 충주시 노은면,2025090412,37.0452722222222,127.756344444444,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,2,0,0,,,,,,
4313037000,충청북도 충주시 앙성면,2025090412,37.1047694444444,127.755022222222,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,4,2,0,0,,,,,,
4313038500,충청북도 충주시 중앙탑면,2025090412,37.0261166666666,127.859188888888,5,3,0,0,0,0,1,7,8,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313039000,충청북도 충주시 금가면,2025090412,37.0401777777777,127.926633333333,5,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313040000,충청북도 충주시 동량면,2025090412,37.0233805555555,127.965333333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313041000,충청북도 충주시 산척면,2025090412,37.073675,127.960319444444,5,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4313042000,충청북도 충주시 엄정면,2025090412,37.0836583333333,127.917263888888,5,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313053500,충청북도 충주시 교현.안림동,2025090412,36.9719388888888,127.937466666666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4313056000,충청북도 충주시 지현동,2025090412,36.9653666666666,127.934811111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4313060500,충청북도 충주시 달천동,2025090412,36.9447777777777,127.903288888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313061000,충청북도 충주시 봉방동,2025090412,36.9715111111111,127.918455555555,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313062500,충청북도 충주시 칠금.금릉동,2025090412,36.9791444444444,127.921233333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4313063000,충청북도 충주시 연수동,2025090412,36.9834416666666,127.936175,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4313064000,충청북도 충주시 목행.용탄동,2025090412,37.0087,127.919188888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4315000000,충청북도 제천시,2025090412,37.1297694444444,128.193152777777,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4315025000,충청북도 제천시 봉양읍,2025090412,37.1298027777777,128.123877777777,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,3,5,1,0,0,,,,,,
4315032000,충청북도 제천시 청풍면,2025090412,36.9976166666666,128.170374999999,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4315034000,충청북도 제천시 덕산면,2025090412,36.9091527777777,128.1666,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4315035000,충청북도 제천시 한수면,2025090412,36.8822333333333,128.083977777777,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4315036000,충청북도 제천시 백운면,2025090412,37.1349666666666,128.028022222222,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4315038000,충청북도 제천시 송학면,2025090412,37.1820944444444,128.263208333333,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4315051000,충청북도 제천시 교동,2025090412,37.1390833333333,128.217686111111,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4315051800,충청북도 제천시 의림지동,2025090412,37.16210172,128.2151167,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4315056000,충청북도 제천시 용두동,2025090412,37.1390666666666,128.202744444444,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4315057700,충청북도 제천시 신백동,2025090412,37.12838305,128.2232542,4,3,0,0,0,0,1,7,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4372000000,충청북도 보은군,2025090412,36.4865333333333,127.731608333333,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4372025000,충청북도 보은군 보은읍,2025090412,36.4805583333333,127.719052777777,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4372031500,충청북도 보은군 속리산면,2025090412,36.5092111111111,127.812488888888,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4372032500,충청북도 보은군 장안면,2025090412,36.4667888888888,127.790897222222,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4372033000,충청북도 보은군 마로면,2025090412,36.4328333333333,127.822644444444,6,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4372034000,충청북도 보은군 탄부면,2025090412,36.4277472222222,127.798111111111,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4372038500,충청북도 보은군 회인면,2025090412,36.4919388888888,127.598666666666,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4372039000,충청북도 보은군 내북면,2025090412,36.5749944444444,127.666222222222,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,3,0,0,,,,,,
4372040000,충청북도 보은군 산외면,2025090412,36.5490638888888,127.734763888888,4,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4373000000,충청북도 옥천군,2025090412,36.3035499999999,127.573633333333,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4373025000,충청북도 옥천군 옥천읍,2025090412,36.3044333333333,127.577088888888,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4373031000,충청북도 옥천군 동이면,2025090412,36.2808694444444,127.622522222222,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,1,0,0,,,,,,
4373032000,충청북도 옥천군 안남면,2025090412,36.3532861111111,127.674966666666,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4373033000,충청북도 옥천군 안내면,2025090412,36.3915333333333,127.664075,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,2,2,0,0,,,,,,
4373034000,충청북도 옥천군 청성면,2025090412,36.3247361111111,127.761986111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
4373035000,충청북도 옥천군 청산면,2025090412,36.3434638888888,127.794086111111,5,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,2,0,0,,,,,,
