TIME,STN,LON,LAT,CH_LOW,CH_MID,CH_TOP,CA_TOT
202508312039,244,127.28556061,35.61203003,4764,7620,7620,3.0
202508312039,245,126.83904266,35.56336975,7620,7620,7620,0.0
202508312039,247,127.39652252,35.42129898,7620,7620,7620,0.0
202508312039,248,127.52030945,35.65695953,7620,7620,7620,0.0
202508312039,251,126.69699860,35.42660904,865,1970,6440,5.0
202508312039,252,126.47783661,35.28366089,7620,7620,7620,1.0
202508312039,253,128.89074707,35.22980881,3949,7620,7620,2.0
202508312039,254,127.12860107,35.37131119,7620,7620,7620,0.0
202508312039,255,128.67260742,35.22655106,2618,2880,7620,1.0
202508312039,257,129.02009583,35.30736923,1168,1432,7620,3.0
202508312039,258,127.21225739,34.76335144,295,7620,7620,8.0
202508312039,259,126.78408051,34.64456940,1094,7620,7620,1.0
202508312039,260,126.91950989,34.68886185,4849,7620,7620,2.0
202508312039,261,126.56906891,34.55374908,5026,7620,7620,3.0
202508312039,262,127.27571869,34.61825943,230,7620,7620,7.0
202508312039,263,128.28811646,35.32257843,7620,7620,7620,2.0
202508312039,264,127.74537659,35.51137924,165,7620,7620,1.0
202508312039,266,127.69139862,34.94340134,7620,7620,7620,0.0
202508312039,268,126.25846100,34.47296143,762,6949,7620,1.0
202508312039,271,128.91448975,36.94361115,1510,7620,7620,7.0
202508312039,272,128.51687622,36.87182999,762,7101,7620,7.0
202508312039,273,128.14878845,36.62726974,516,7620,7620,8.0
202508312039,276,129.04005432,36.43510056,7620,7620,7620,0.0
202508312039,277,129.40925598,36.53337097,6726,7620,7620,0.0
202508312039,278,128.68864441,36.35609818,7620,7620,7620,2.0
202508312039,279,128.32055664,36.13055038,5041,6590,7620,6.0
202508312039,281,128.95140076,35.97742081,7620,7620,7620,0.0
202508312039,283,129.20123291,35.81747055,7620,7620,7620,3.0
202508312039,284,127.90989685,35.66738892,7562,7620,7620,4.0
202508312039,285,128.16993713,35.56504822,134,7620,7620,1.0
202508312039,288,128.74412537,35.49147034,7620,7620,7620,1.0
202508312039,289,127.87909698,35.41299820,4457,7620,7620,1.0
202508312039,294,128.60458374,34.88817978,152,2588,7620,8.0
202508312039,295,127.92640686,34.81661987,583,7620,7620,6.0
202508312039,296,128.96023560,35.21778107,2580,7620,7620,3.0
